Test,Sec,Lstm,morph,5,1000,En,De,0.18266207735383,0.13305172366813,46.635897435897
Test,Pri,Lstm,morph,5,1000,De,En,0.31502535411192,0.25927493589971,72.184615384615
Test,Sec,Lstm,morph,5,1000,De,En,0.30345992342043,0.22472057114786,67.90303030303
Test,Pri,Lstm,morph,5,1000,En,Fr,0.3814275429614,0.33036912337469,78.545454545455
Test,Sec,Lstm,morph,5,1000,En,Fr,0.375820900402,0.29859567762068,79.632653061224
Test,Pri,Lstm,morph,5,1000,Fr,En,0.42264018271591,0.34395761677759,77.714285714286
Test,Sec,Lstm,morph,5,1000,Fr,En,0.32789899309818,0.2525630699348,74.412121212121
Test,Pri,Lstm,morph,5,1000,De,Tr,0.30680235263623,0.24788806174249,72.430769230769
Test,Sec,Lstm,morph,5,1000,De,Tr,0.32349541504057,0.26424859353491,67.393939393939
Test,Pri,Lstm,morph,5,1000,Tr,De,0.34808480015877,0.28201706731311,76.593939393939
Test,Sec,Lstm,morph,5,1000,Tr,De,0.19081004241576,0.12368839753368,58.871794871795
Test,Pri,Lstm,morph,5,1000,De,Fr,0.31929328928861,0.26721455450856,72.923076923077
Test,Sec,Lstm,morph,5,1000,De,Fr,0.32988442758425,0.2467120816493,69.795918367347
Test,Pri,Lstm,morph,5,1000,Fr,De,0.42184493832256,0.3422805937297,79.095238095238
Test,Sec,Lstm,morph,5,1000,Fr,De,0.20462179110389,0.13527113968,67.907692307692
Test,Pri,Lstm,morph,5,1000,Fr,Tr,0.4252540425667,0.34607430755607,78.727891156463
Test,Sec,Lstm,morph,5,1000,Fr,Tr,0.30234783315956,0.22571608410736,69.139393939394
Test,Pri,BiLstm,morph,5,1000,En,Tr,0.18681868659563,-nan,48.921212121212
Test,Sec,BiLstm,morph,5,1000,En,Tr,0.18636158678009,-nan,48.921212121212
Test,Pri,BiLstm,morph,5,1000,Tr,En,0.20716236780345,0.083539194529608,51.224242424242
Test,Sec,BiLstm,morph,5,1000,Tr,En,0.20716236780345,0.083587195028539,51.236363636364
Test,Pri,BiLstm,morph,5,1000,En,De,0.19973213387612,0.078464053438039,52.678787878788
Test,Sec,BiLstm,morph,5,1000,En,De,0.18764076835924,0.069542031162655,52.307692307692
Test,Pri,BiLstm,morph,5,1000,De,En,0.17939798274328,-nan,47.846153846154
Test,Sec,BiLstm,morph,5,1000,De,En,0.19255818648754,-nan,49.163636363636
Test,Pri,BiLstm,morph,5,1000,Fr,En,0.21905757829149,-nan,48.374149659864
Test,Sec,BiLstm,morph,5,1000,Fr,En,0.1909009205134,-nan,49.418181818182
Test,Pri,BiLstm,morph,5,1000,De,Tr,0.17988869182784,-nan,49.261538461538
Test,Sec,BiLstm,morph,5,1000,De,Tr,0.1906454613425,-nan,49.90303030303
Test,Pri,BiLstm,morph,5,1000,Tr,De,0.19871211108252,-nan,50.024242424242
Test,Sec,BiLstm,morph,5,1000,Tr,De,0.18574814297766,-nan,48.964102564103
Test,Pri,BiLstm,morph,5,1000,De,Fr,0.17854165393932,-nan,52.923076923077
Test,Sec,BiLstm,morph,5,1000,De,Fr,0.18450722483814,-nan,51.489795918367
Test,Pri,BiLstm,morph,5,1000,Fr,De,0.21813172387609,-nan,49.278911564626
Test,Sec,BiLstm,morph,5,1000,Fr,De,0.2041249119134,-nan,49.333333333333
Test,Pri,BiLstm,morph,5,1000,Fr,Tr,0.19887589557648,-nan,52.578231292517
Test,Sec,BiLstm,morph,5,1000,Fr,Tr,0.1924996080078,-nan,51.757575757576
Test,Pri,BiLstm,morph,5,1000,Tr,Fr,0.20890186134127,-nan,50.666666666667
Test,Sec,BiLstm,morph,5,1000,Tr,Fr,0.21123055426509,-nan,48.258503401361
